atleta_id,apelido,posicao_id,clube_id,entrou_em_campo,rodada_id,CA,DS,FC,FF,FD,FS,I,SG,A,G,DE,GS,V,PS,FT,PP,DP,CV,PC,GC,pontuacao
89918,Everton Galdino,5,284,True,1,,1.0,,,,2.0,,,,,,,,,,,,,,,2.2
90061,Bruno Pacheco,2,356,True,1,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.4
90285,Bruno Henrique,5,262,True,1,,1.0,1.0,,,,,,,,,,,,,,,,,,0.9
90309,David,5,276,True,1,,,1.0,,,1.0,,,,,,,,,,,,,,,0.2
90449,Rezende,4,265,True,1,,4.0,,,,1.0,,,,,,,,,,,,,,,5.3
90540,Diego Gonçalves,5,290,True,1,,,1.0,,,,,,,,,,,,,,,,,,-0.3
90768,Fabrício Bruno,3,262,True,1,1.0,2.0,2.0,,1.0,2.0,,1.0,,,,,,,,,,,,,8.0
91151,Everaldo,5,327,True,1,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,3.7
91190,PK,2,1371,True,1,,4.0,1.0,,,,,,,,,,,,,,,,,,4.5
91203,Éder,3,327,True,1,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,2.0
91260,Lucas Perri,1,263,True,1,,,,,,,,,,,6.0,1.0,,,,,,,,,5.0
91573,Arboleda,3,276,True,1,,3.0,,,,,,,,,,,,,,,,,,,3.6
91664,Adryelson,3,263,True,1,,,,,,1.0,,,,,,,,,,,,,,,0.5
91706,Marlon,2,283,True,1,,4.0,1.0,,,,,,1.0,,,,,,,,,,,,9.5
91708,Nino,3,266,True,1,,1.0,,,,,,1.0,,,,,,,,,,,,,6.2
91866,Zé Ivaldo,3,293,True,1,,,,,,,,1.0,,,,,,,,,,,,,5.0
91908,Pavón,5,282,True,1,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,2.7
92273,Odair Hellmann,6,277,True,1,,,,,,,,,,,,,,,,,,,,,3.33
92708,Deyverson,5,1371,True,1,1.0,1.0,,2.0,,1.0,2.0,,,,,,,,,,,,,,2.1
92811,Bruno Rodrigues,5,283,True,1,,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,4.7
93108,Mateus Vital,4,283,True,1,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,2.3
93166,Chancellor,3,294,True,1,,2.0,,,,,1.0,,,,,,,,,,,,,,2.3
93478,Wanderson,5,285,True,1,,1.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,9.9
93787,Andrey,4,294,True,1,,2.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.6
93886,Matheusinho,4,327,True,1,,,,,,1.0,,,,,,,,,,,,,,,0.5
93988,Breno Lopes,5,275,True,1,,,,,,1.0,,,,,,,,,,,,,,,0.5
94044,John Victor,1,285,True,1,,,,,,,,,,,5.0,1.0,,,,,,,,,4.0
94067,Matheus Fernandes,4,280,True,1,,8.0,1.0,,,2.0,,,,,,,,,,,,,,,10.3
94207,Guilherme,5,356,True,1,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,0.7
94514,Oliveira,3,283,True,1,1.0,1.0,,,,2.0,,,,1.0,,,,,,,,,,,9.2
94583,Pedro,5,262,True,1,,,,,,,,,,1.0,,,,,,,,,,,8.0
94786,Jhegson Méndez,4,276,True,1,1.0,3.0,2.0,,,1.0,,,,,,,,,,,,,,,2.5
94853,Eduardo Coudet,6,282,True,1,,,,,,,,,,,,,,,,,,,,,4.45
94931,Lucas Fernandes,4,263,True,1,,1.0,2.0,,,,,,,,,,,,,,,,,,0.6
94968,Juninho Capixaba,2,280,True,1,1.0,2.0,4.0,1.0,,1.0,,,,,,,,,,,,,,,1.5
95556,Raniele,4,1371,True,1,,3.0,,,,4.0,,,,1.0,,,,,,,,,,,13.6
95662,Lucas Kal,4,327,True,1,,1.0,,,,,,,,,,,,,,,,,,,1.2
95799,Artur,5,275,True,1,,,,1.0,,2.0,,,,,,,,,,,,,,,1.8
96089,Machado,4,283,True,1,,,,,,1.0,,,,,,,,,,,,,,,0.5
96340,Lima,4,266,True,1,,1.0,2.0,,,4.0,,,,,,,,,,,,,,,2.6
96725,Saravia,2,282,True,1,1.0,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,1.8
97145,Villasanti,4,284,True,1,,2.0,,,,1.0,,,,,,,,,,,,,,,2.9
97653,Murilo,3,275,True,1,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,2.6
97900,Vitão,3,285,True,1,,1.0,,,,,,,,,,,,,,,,,,,1.2
98022,Erick,4,293,True,1,,1.0,,,,,,,,,,,,,,,,,,,1.2
98219,Alemão,5,285,True,1,,3.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,,,8.2
98225,Pedro Raul,5,267,True,1,1.0,2.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,1.1
98484,Kanu,3,265,True,1,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.4
98605,Di Placido,2,263,True,1,1.0,3.0,2.0,,,,1.0,,,,,,,,,,,,,,1.9
98619,Kuscevic,3,294,True,1,,1.0,2.0,,,,,,,,,,,,,,,,,,0.6
98706,Pedrinho,4,282,True,1,,,,,,,,,,,,,,,,,,,,,0.0
98976,Gabriel,4,276,True,1,,1.0,,,,,,,,,,,,,,,,,,,1.2
99213,Puma Rodríguez,2,267,True,1,,,,,,1.0,,,,,,,,,,,,,,,0.5
99214,Rodrigo Fernández,4,277,True,1,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,1.1
99267,Pochettino,4,356,True,1,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,3.3
99412,Morelli,4,290,True,1,,1.0,,,,2.0,,,,,,,,,,,,,,,2.2
99440,Baralhas,4,285,True,1,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,3.4
99818,Paulinho,5,282,True,1,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,5.6
99889,Alan Franco,3,276,True,1,,2.0,1.0,,,,,,,,,,,,,,,,,,2.1
99994,Jhonny Lucas,4,290,True,1,1.0,,2.0,,,,,,,,,,,,,,,,,,-1.6
100079,Zaracho,4,282,True,2,,1.0,3.0,,,2.0,,,,,,,,,1.0,,,,,,4.3
100652,Yuri Alberto,5,264,True,2,,,2.0,,,5.0,1.0,,,,,,,,,,,,,,1.8
100761,Liziero,4,294,True,2,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.4
100969,Ronald Lopes,4,1371,True,2,,,1.0,,,1.0,,,,,,,,,,,,,,,0.2
101002,Júnior Santos,5,263,True,2,,2.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,11.3
101027,Diego,4,290,True,2,,,1.0,,,3.0,,,,,,,,,,,,,,,1.2
101201,Vitor Jacaré,5,265,True,2,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,8.6
101254,Alef Manga,5,294,True,2,1.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,3.3
101314,Ademir,5,265,True,2,,,3.0,1.0,,3.0,,,,,,,,,,,,,,,1.4
101405,Wallisson,4,283,True,2,,,,,,,,,,,,,,,,,,,,,0.0
101579,Robson Bambu,3,267,True,2,,,2.0,,,1.0,,,,,,,,,,,,,,,-0.1
101594,Hugo Moura,4,293,True,2,,5.0,3.0,,,,,,,,,,,,,,,,,,5.1
101725,Matheusinho,4,290,True,2,,,,,,1.0,,,,,,,,,,,,,,,0.5
101995,Brítez,3,356,True,2,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,6.3
102130,Piquerez,2,275,True,2,,5.0,1.0,,,1.0,,,,,,,,,,,,,,,6.2
102253,Lucas Halter,3,290,True,2,1.0,,3.0,,,2.0,,,,1.0,,,,,,,,,,,7.1
102318,Caio Paulista,2,276,True,2,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,7.4
102598,Helinho,5,280,True,2,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,0.9
102909,Luan,4,276,True,2,,,,1.0,,1.0,,,,,,,,,,,,,,,1.3
102911,Zé Ricardo,4,290,True,2,1.0,3.0,3.0,2.0,,3.0,,,,,,,,,,,,,,,4.8
103014,Laquintana,5,280,True,2,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,0.1
103295,Eric Ramires,4,280,True,2,,,1.0,,,1.0,,,,,,,,,,,,,,,0.2
103388,Emmanuel Martínez,4,327,True,2,,2.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,4.7
103576,Rafael Bilu,5,283,True,2,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,3.7
103645,Marcos Paulo,5,276,True,2,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,6.7
103695,Jadsom Silva,4,280,True,2,,1.0,,,,,,,,,,,,,,,,,,,1.2
103700,Bruno Méndez,3,264,True,2,,1.0,,,,,,,,,,,,,,,,,,,1.2
103767,Gabriel Menino,4,275,True,2,1.0,1.0,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,7.6
104085,Bruno Fuchs,3,282,True,2,,,1.0,,,,,1.0,,,,,,,,,,,,,4.7
104385,Igor Gomes,3,285,True,2,,3.0,2.0,,,3.0,,,,,,,,,,,,,,,4.5
104401,Vitor Mendes,3,266,True,2,,,,,,,,1.0,,,,,,,,,,,,,5.0
104502,Christian,4,293,True,2,,,1.0,2.0,,,,,,,,,,,,,,,,,1.3
104521,Vinícius Zanocelo,4,356,True,2,,2.0,,,1.0,,,,,,,,,,,,,,,,3.6
104666,Moisés,5,356,True,2,,,,,1.0,,,,,,,,,,,,,,,,1.2
104754,Juan Vojvoda,6,356,True,2,,,,,,,,,,,,,1.0,,,,,,,,10.06
104783,Acevedo,4,265,True,2,,4.0,3.0,,,,,,,,,,,,,,,,,,3.9
105049,Luis Henrique,5,263,True,2,,2.0,,,,,,,,,,,,,,,,,,,2.4
105208,Bento,1,293,True,2,,,,,,1.0,,,,,3.0,2.0,,,,,,,,,1.5
105373,Gabriel Xavier,3,265,True,2,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,3.8
105584,Lucas Piton,2,267,True,2,1.0,,,,,,,,,,,,,,,,,,,,-1.0
105585,Roni,4,264,True,2,,1.0,3.0,,,,,,,,,,,,,,,,,,0.3
105647,Maurício,4,285,True,2,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,16.2
105770,Rafael Navarro,5,275,True,2,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,9.8
106002,Johnny,4,285,True,2,,2.0,,,,,,,,,,,,,,,,,,,2.4
106160,Lucão,1,280,True,2,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0
106199,Gabriel Pec,5,267,True,2,1.0,3.0,3.0,,,4.0,,,,1.0,,,,,,,,,,,11.7
106201,Figueiredo,4,267,True,2,,1.0,1.0,,,,,,,,,,,,,,,,,,0.9
106202,Bruno Gomes,4,294,True,2,,,,,1.0,1.0,,,,,,,,,,,,,,,1.7
106323,Caio Alexandre,4,356,True,2,,4.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,10.0
106434,Eduardo Santos,3,280,True,2,,,,,,,,,1.0,,,,,,,,,,,,5.0
106822,Rodrigo Nestor,4,276,True,2,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,2.2
106829,Patryck,2,276,True,2,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,5.9
107110,Natan,3,280,True,2,,,2.0,,,2.0,,,,,,,,,,,,,,,0.4
107111,Richard Ríos,4,275,True,2,,,,,1.0,3.0,,,,,,,,,,,,,,,2.7
107173,Michel Araújo,4,276,True,2,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,7.2
107197,Rômulo,5,293,True,2,,,,1.0,,1.0,,,,,,,,,,,,,,,1.3
107225,Gustavo Garcia,2,275,True,2,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,3.0
107416,Luan Dias,4,277,True,2,1.0,,2.0,,,,,,,,,,,,,,,,,,-1.6
107498,André,4,266,True,2,,2.0,2.0,2.0,,3.0,,,,,,,,,,,,,,,4.9
107554,Natanael,2,294,True,2,,6.0,5.0,,1.0,2.0,,,,,,,,,1.0,,,,,,10.9
107676,Nathan,2,277,True,2,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,7.6
107726,Chrystian Barletta,4,264,True,2,,,2.0,,,3.0,,,,,,,,,,,,,,,0.9
107796,Diego Rosa,4,265,True,2,,1.0,,,,,,,,,,,,,,,,,,,1.2
107950,Fausto Vera,4,264,True,2,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,4.9
108133,Isidro Pitta,5,1371,True,2,,,,1.0,,1.0,,,,,,,,,,,,,,,1.3
108201,Gustavinho,4,284,True,2,,,,,,1.0,,,,,,,,,,,,,,,0.5
108528,Galarza,4,267,True,2,,,,,,,,,,,,,,,,,,,,,0.0
108946,Victor Sá,5,263,True,2,,3.0,1.0,,,,,,,,,,,,,,,,,,3.3
109404,Thiago Andrade,5,293,True,2,,,,1.0,,,,,,,,,,,,,,,,,0.8
109461,Calebe,4,356,True,2,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,-0.2
109497,Marcos Leonardo,5,277,True,2,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,3.1
109591,Andrey Santos,4,267,True,2,,4.0,5.0,,,1.0,,,,,,,,,,,,,,,3.8
110021,Jhoanner Chávez,2,265,True,2,,3.0,,1.0,,,,,1.0,,,,,,,,,,,,9.4
110055,Matías Segovia,4,263,True,2,,2.0,,,,3.0,,,,,,,,,,,,,,,3.9
110415,Ângelo,5,277,True,2,,3.0,,,,2.0,,,,,,,,,,,,,,,4.6
110506,Abel Ferreira,6,275,True,2,,,,,,,,,,,,,,,,,,,,,5.21
110607,Gabriel Pirani,4,266,True,2,,,,,,1.0,,,,,,,,,,,,,,,0.5
110727,Rubens,2,282,True,2,,7.0,3.0,,,2.0,,1.0,,,,,,,,,,,,,13.5
110759,John Kennedy,5,266,True,2,,,1.0,,,,,,,,,,,,,,,,,,-0.3
110760,Biel,5,265,True,2,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,0.7
110776,Orellano,4,267,True,2,,,,,,,,,,,,,,,,,,,,,0.0
110818,Renato Paiva,6,265,True,2,,,,,,,,,,,,,,,,,,,,,3.37
111333,Sorriso,5,280,True,2,,,,,1.0,1.0,,,,,,,,,,,,,,,1.7
111644,Gustavo Vilar,3,294,True,2,,,,,,,,,,,,,,,,,,,,,0.0
111760,Fabinho,4,275,True,2,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,3.8
111766,Rodrigo,4,267,True,2,,1.0,2.0,,,,,,,,,,,,,,,,,,0.6
111769,Marlon Gomes,4,267,True,2,,2.0,,,,1.0,,,,,,,,,,,,,,,2.9
111771,Arthur Sales,5,265,True,2,,,,,,,,,,,,,,,,,,,,,0.0
111829,Kayky,5,265,True,2,,,,1.0,,,,,,,,,,,,,,,,,0.8
111879,Mateusinho,2,1371,True,2,,3.0,2.0,,1.0,3.0,,,,1.0,,,,,,,,,,,13.7
111996,Julián Palacios,4,290,True,2,1.0,,3.0,1.0,,3.0,,,1.0,,,,,,,,,,,,5.4
112136,Lucas Beraldo,3,276,True,2,,1.0,,,,,,1.0,,,,,,,,,,,,,6.2
112140,Bitello,4,284,True,2,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,3.4
112370,Emerson Ramon,5,1371,True,2,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,2.3
112616,Gabriel Grando,1,284,True,2,,,,,,,,,,,5.0,1.0,,,,,,,,,4.0
112913,Capasso,3,267,True,2,,,,,,,,,,,,,,,,,,,,,0.0
113103,Flaco López,5,275,True,2,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.4
113359,Pablo Maia,4,276,True,2,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,1.3
113687,Du Queiroz,4,264,True,2,,1.0,3.0,,,,,,,,,,,,,,,,,,0.3
114374,Lucas Pires,2,277,True,2,,1.0,,,,3.0,,1.0,,,,,,,,,,,,,7.7
114802,Vitor Roque,5,293,True,2,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0
115025,Miguelito,4,277,True,2,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0
115100,Matheus França,4,262,True,2,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,4.8
115239,Wesley,2,262,True,2,,3.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,3.9
115248,Jhon Jhon,4,275,True,2,,,,,,,,,,,,,,,,,,,,,0.0
115915,Lelê,5,266,True,2,,,1.0,,,,,,,,,,,,,,,,,,-0.3
115959,Endrick,5,275,True,2,,,1.0,,,2.0,,,,,,,,,,,,,,,0.7
115986,Denilson,4,1371,True,2,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,0.9
115998,Adyson,5,327,True,2,,2.0,,,,,,,,,,,,,,,,,,,2.4
116447,Hércules,4,356,True,2,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.4
116461,Jamerson,2,294,True,2,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,2.3
116672,Daniel Ruiz,4,277,True,2,,4.0,,,,2.0,,,,,,,,,,,,,,,5.8
117314,Thiago Borbas,5,280,True,2,1.0,,4.0,,,,,,,1.0,,,,,,,,,,,5.8
117711,Pedro Caixinha,6,280,True,2,,,,,,,,,,,,,,,,,,,,,2.64
118774,Alexsander,2,266,True,2,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,10.5
118844,Kaio César,5,294,True,2,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,3.1
121593,Ivo Vieira,6,1371,True,2,,,,,,,,,,,,,,,,,,,,,3.45
121792,André,5,284,True,2,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.7
122394,Gustavinho,4,280,True,2,,,2.0,,,,,,,,,,,,,,,,,,-0.6
123022,Pedro,5,264,True,2,,,2.0,,1.0,4.0,,,,,,,,,,,,,,,2.6
123153,Zinho,5,284,True,2,,,,,,,,,,,,,,,,,,,,,0.0
123360,Cauly,4,265,True,2,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,2.3
123713,Luis Guilherme,4,275,True,2,,,,,,1.0,,,,,,,,,,,,,,,0.5
123907,Pepa,6,283,True,2,,,,,,,,,,,,,1.0,,,,,,,,8.05
124239,Henry Mosquera,5,280,True,2,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,-0.2
124340,Allyson,3,1371,True,2,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,1.9
124645,Danilo,6,264,True,2,,,,,,,,,,,,,,,,,,,,,3.22
37281,Mano Menezes,6,285,True,2,,,,,,,,,,,,,1.0,,,,,,,,6.95
37656,Fábio,1,266,True,2,,,,,,,,1.0,,,2.0,,,,,,,,,,7.0
37865,Bruno Mezenga,5,277,True,2,,,,,,,,,,,,,,,,,,,,,0.0
38229,Fábio Santos,2,264,True,2,1.0,3.0,2.0,,,4.0,,,,,,,,,,,,,,,4.0
38279,Wellington Paulista,5,327,True,2,,,,,,,,,,,,,,,,,,,,,0.0
38394,Thiago Heleno,3,293,True,2,,3.0,,,,,,,,,,,,,,,,,,,3.6
38545,Felipe Melo,4,266,True,2,,,,,,1.0,,,,,,,,,,,,,,,0.5
38877,Mariano,2,282,True,2,1.0,,3.0,,,,,1.0,,,,,,,,,,,,,3.1
39148,Hulk,5,282,True,2,,,2.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,4.0
39850,Vagner Mancini,6,327,True,2,,,,,,,,,,,,,,,,,,,,,2.54
40990,Dorival Júnior,6,276,True,2,,,,,,,,,,,,,1.0,,,,,,,,9.45
41929,Renato Gaúcho,6,284,True,2,,,,,,,,,,,,,,,,,,,,,3.45
42234,Cássio,1,264,True,2,,,,,,,,,,,4.0,3.0,,,,,,,,,1.0
50353,Titi,3,356,True,2,,1.0,,,,,,1.0,,,,,,,,,,,,,6.2
50456,Emerson Ávila,6,290,True,2,,,,,,,,,,,,,1.0,,,,,,,,6.35
51042,Apodi,2,290,True,2,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,9.6
51413,Walter,1,1371,True,2,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0
51548,Giuliano,4,264,True,2,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,2.2
51772,Everton Ribeiro,4,262,True,2,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,2.5
60793,Alex Teixeira,4,267,True,2,,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,6.9
60825,Felipe Azevedo,5,327,True,2,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0
61188,Gilberto,5,283,True,2,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,2.4
62977,Ganso,4,266,True,2,,3.0,1.0,,,4.0,,,,,,,,,,,,,,,5.3
63058,Willian Farias,4,294,True,2,,,,,,,,,,,,,,,,,,,,,0.0
63289,Edenílson,4,282,True,2,,4.0,2.0,,,1.0,,,,,,,,,,,,,,,4.7
68685,Alan Patrick,4,285,True,2,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,3.7
68708,Eduardo,4,263,True,2,,,2.0,,,2.0,,,,,,,,,,,,,,,0.4
68773,Henrique Almeida,5,327,True,2,,,1.0,,,,,,,,,,,,,,,,,,-0.3
68895,Wellington Silva,5,1371,True,2,,,,,,,,,,,,,,,,,,,,,0.0
68917,Vinicius,5,290,True,2,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,6.9
68920,Dudu,5,275,True,2,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,8.7
68923,Gil,3,264,True,2,,,1.0,,,,,,,,,,,,,,,,,,-0.3
68928,Rafael,1,276,True,2,,,,,,,,1.0,,,7.0,,,,,,,,,,12.0
68940,Rafael Cabral,1,283,True,2,,,,,,1.0,,1.0,,,7.0,,,,,,,,,,12.5
68942,Luciano Castán,3,283,True,2,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,5.9
68952,Marinho,5,262,True,2,,,1.0,1.0,,,,,,,,,,,,,,,,,0.5
68991,Lucas Sasha,4,356,True,2,,,1.0,,,,,,,,,,,,,,,,,,-0.3
69012,Santos,1,262,True,2,,,,,,,,,,,2.0,2.0,,,,,,,,,0.0
69029,Antônio Carlos Zago,6,294,True,2,,,,,,,,,,,,,,,,,,,,,3.3
69034,Paulinho,4,264,True,2,,2.0,,,,,,,,,,,,,,,,,,,2.4
69102,Vargas,5,282,True,2,,,,,,,,,,,,,,,,,,,,,0.0
69138,Pablo,5,293,True,2,1.0,3.0,3.0,,,1.0,,,,,,,,,,,,,,,2.2
69318,Luis Suárez,5,284,True,2,1.0,,,,2.0,3.0,3.0,,,,,,,,,,,,,,2.6
69375,Vidal,4,262,True,2,,2.0,,1.0,,3.0,,,,,,,,,,,,,,,4.7
69705,Nikão,4,283,True,2,,1.0,1.0,,,,,,,,,,,,,,,,,,0.9
70171,Rafael,2,263,True,2,,6.0,1.0,,,1.0,,,,,,,,,,,,,,,7.4
70360,Eduardo Sasha,5,280,True,2,,1.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,4.5
70449,Gabriel,1,294,True,2,,,,,,,,,,,6.0,3.0,,,,,,,,,3.0
70666,Marllon,3,1371,True,2,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,5.0
70800,Jorge Sampaoli,6,262,True,2,,,,,,,,,,,,,,,,,,,,,3.64
70916,Diogo Barbosa,2,284,True,2,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.4
70986,Léo Cittadini,4,293,True,2,,,3.0,,,,,,,,,,,,,,,,,,-0.9
71162,Vina,4,284,True,2,,,,,1.0,3.0,,,,,,,,,,,,,,,2.7
71571,Fernando Miguel,1,356,True,2,,,,,,,,1.0,,,7.0,,,,,,,,,,12.0
71631,Weverton,1,275,True,2,,,,,,,,,,,1.0,2.0,,,,,,,,,-1.0
71684,Gustavo Gómez,3,275,True,2,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,2.6
71829,Júnior Urso,4,294,True,2,,,,,,1.0,,,,,,,,,,,,,,,0.5
72294,Everson,1,282,True,2,,,,,,,,1.0,,,2.0,,,,,,,,,,7.0
72391,Fernando Diniz,6,266,True,2,,,,,,,,,,,,,1.0,,,,,,,,7.96
72497,Gustavo Campanharo,4,285,True,2,1.0,6.0,4.0,,2.0,,,,,,,,,,,,,,,,7.4
72532,Maguinho,2,290,True,2,,,7.0,,,,,,,,,,,,,,,,,,-2.1
72580,Matheus Cavichioli,1,327,True,2,,,,,,,,,,,3.0,3.0,,,,,,,,,0.0
72583,Pedro Henrique,5,285,True,2,,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,2.6
72762,Ceppelini,4,1371,True,2,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,-0.3
72772,Luiz Adriano,5,285,True,2,,,,,,,,,,,,,,,,,,,,,0.0
72775,Fernandinho,4,293,True,2,,1.0,1.0,,,,,,,,,,,,,,,,,,0.9
72951,Mercado,3,285,True,2,,,1.0,,,,,,,,,,,,,,,,,,-0.3
73384,Samuel Xavier,2,266,True,2,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,8.0
73479,Jean Dias,5,285,True,2,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,6.7
73620,Bruno Alves,3,284,True,2,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,2.5
73800,Rodrigo Caio,3,262,True,2,,,,,,,,,,,,,,,,,,,,,0.0
73850,Aloísio,5,327,True,2,,,,,2.0,,1.0,,,,,,,,,,,,,,2.3
78077,Madson,2,293,True,2,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,2.9
78117,Everaldo,5,265,True,2,,,1.0,,1.0,,,,,,,,,,,,,,,,0.9
78445,Renê,2,285,True,2,,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,3.9
78580,Jonathan Cafu,5,1371,True,2,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.6
78715,Ramiro,4,283,True,2,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,2.0
78855,Thiago Santos,4,266,True,2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,-0.1
79113,Víctor Cuesta,3,263,True,2,,1.0,1.0,,,,,,,,,,,,,,,,,,0.9
79188,Silvio Romero,5,356,True,2,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,8.9
79334,Ricardo Silva,3,327,True,2,,,2.0,,,3.0,,,,,,,,,,,,,,,0.9
79631,Cano,5,266,True,2,,,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,5.7
79701,Lucas Silva,4,284,True,2,,5.0,1.0,,,2.0,,,,,,,,,,,,,,,6.7
80196,Yago Pikachu,4,356,True,2,,,,,,,,,,2.0,,,,,,,,,,,16.0
80287,Luciano,5,276,True,2,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,9.2
80583,Lucas Lima,4,277,True,2,,3.0,1.0,,1.0,5.0,,,,,,,,,,,,,,,7.0
81091,Jair,4,267,True,2,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,-0.3
81845,Alisson,4,276,True,2,,,,1.0,,,,,1.0,,,,,,,,,,,,5.8
82381,Juninho,4,327,True,2,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.7
82453,Tadeu,1,290,True,2,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,0.5
82455,Zé Rafael,4,275,True,2,1.0,1.0,2.0,,1.0,3.0,,,,,,,,,,,,,,,2.3
82463,Otávio,4,282,True,2,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,2.0
82628,Tinga,2,356,True,2,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,8.2
